"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log2FCTE"
"ENSG00000088881.20",458.004236270218,-0.568982248220927,0.733690962415163,"EBF4","all genes",1636.40039606169,-0.0189127393594684,0.964754207313025,112.417909171853,-0.590947051289543,0.443193603820435,"Not_significant",-0.134486830519608,NA,NA,NA,-0.572034311930074
"ENSG00000100604.13",72.2852629381786,1.04276221524301,0.733690962415163,"CHGA","all genes",158.271735804077,1.41015818878981,0.0001342811841039,32.2266307634758,2.45082697072836,0.00462009581612737,"RNA_up",-0.134486830519608,NA,0,0,1.04066878193855
"ENSG00000158292.7",468.807386820375,-0.486473353413446,0.733690962415163,"GPR153","all genes",2171.87887656242,-0.00178454350815133,0.995798108478687,42.1838159240318,-0.49513709369424,0.750453219816773,"Not_significant",-0.134486830519608,NA,NA,NA,-0.493352550186089
"ENSG00000159882.13",785.729713818517,0.307025683284742,0.733690962415163,"ZNF230","all genes",1788.84469224324,-0.113244970750483,0.563986495583991,341.847081445699,0.190732137842582,0.782226922959833,"Not_significant",-0.134486830519608,NA,NA,NA,0.303977108593065
"ENSG00000188167.9",168.864929925584,0.573676134949123,0.733690962415163,"TMPPE","all genes",240.42408685984,0.282163236621605,0.489289611634705,94.5089256534825,0.853410882444711,0.168646857579429,"Not_significant",-0.134486830519608,NA,NA,NA,0.571247645823105
"ENSG00000196712.18",4111.86265108241,0.256450985496099,0.733803682685306,"NF1","all genes",9158.21978267426,-0.342074605796222,0.000227251880116528,1820.13057367635,-0.0887933164435236,0.887944082695706,"RNA_down",-0.134420113013576,NA,0,0,0.253281289352699
"ENSG00000258674.5",7261.47721878241,0.252994020994663,0.733803682685306,"AC011448.1","all genes",10706.8574070619,-0.0623370721913346,0.742576076390969,4016.54931554135,0.187974829001303,0.630071749589545,"Not_significant",-0.134420113013576,NA,NA,NA,0.250311901192637
"ENSG00000111481.10",6143.86958868909,0.199150036886825,0.734074643690211,"COPZ1","all genes",17302.0371962709,-0.0235025495685305,0.908063242103763,2186.92247255416,0.172718168210773,0.637247114878191,"Not_significant",-0.134259777012338,NA,NA,NA,0.196220717779303
"ENSG00000139719.11",2461.60923687411,0.274461484701056,0.734353190796376,"VPS33A","all genes",4183.36672579163,0.0453543774150906,0.848834255933938,1278.64039052058,0.317830719339433,0.307490457635712,"Not_significant",-0.13409501376042,NA,NA,NA,0.272476341924342
"ENSG00000112679.14",1108.30023956059,-0.289612382410716,0.734473995905043,"DUSP22","all genes",4808.939317096,0.0405138292820595,0.844861238451503,147.288394358741,-0.254513999629037,0.778124606189856,"Not_significant",-0.134023575823169,NA,NA,NA,-0.295027828911096
"ENSG00000143514.17",4210.3027084876,-0.191896291660833,0.734473995905043,"TP53BP2","all genes",8614.74483173359,0.336445280518052,0.000356029121404778,1973.51911859791,0.14143759754745,0.733835036425688,"RNA_up",-0.134023575823169,NA,0,0,-0.195007682970602
"ENSG00000171105.14",1953.87376904308,-0.212728960158322,0.734473995905043,"INSR","all genes",3748.5312522616,-0.285439855815507,0.013872274861487,954.742637416671,-0.501921914458933,0.0264392341571781,"Not_significant",-0.134023575823169,NA,NA,NA,-0.216482058643426
"ENSG00000268434.5",314.535011863602,-0.477989953488828,0.734473995905043,"AC011530.1","all genes",1274.47130729768,0.513487753858283,0.000149868378375382,54.8527405628055,0.0266198786607694,0.989962009503851,"RNA_up",-0.134023575823169,NA,0,0,-0.486867875197514
"ENSG00000144355.15",602.01405030535,-0.319322208894905,0.734597314632716,"DLX1","all genes",2117.95708982334,-0.3429509619804,0.0045898364711744,152.955867606991,-0.666440026303399,0.177364685034267,"RNA_down",-0.13395066357897,NA,0,0,-0.323489064322999
"ENSG00000176463.14",548.540389107054,-0.332714147512693,0.735180234822333,"SLCO3A1","all genes",1754.45990580472,0.0109978398296519,0.973036912192033,164.768571000154,-0.326086729144269,0.660245668556841,"Not_significant",-0.133606177387699,NA,NA,NA,-0.337084568973921
"ENSG00000168172.9",2855.75080708661,0.281923426524136,0.735194090150183,"HOOK3","all genes",5154.39376615524,-0.296392047747584,0.0279627800934111,1440.74506980755,-0.0190076403962456,0.980657661357604,"Not_significant",-0.133597992679453,NA,NA,NA,0.277384407351339
"ENSG00000096401.8",8003.54714403978,0.210122730793963,0.735703672907742,"CDC5L","all genes",8651.95058161793,0.0427995563780544,0.816828300674503,4884.00987121871,0.248895787779506,0.378003077077421,"Not_significant",-0.133297075791695,NA,NA,NA,0.206096231401452
"ENSG00000138286.15",578.211364582049,-0.329182046609154,0.735792092036522,"FAM149B1","all genes",2225.75556856454,0.243010561931976,0.0615665739587304,118.201072315434,-0.0888157072803059,0.950372753922702,"Not_significant",-0.133244884082165,NA,NA,NA,-0.331826269212282
"ENSG00000068028.17",427.026424730103,0.35806263612421,0.736230547969964,"RASSF1","all genes",1418.15979877659,-0.124503629836352,0.536696392455532,120.470465018866,0.231066974021361,0.831396452202956,"Not_significant",-0.132986166596566,NA,NA,NA,0.355570603857714
"ENSG00000107521.19",1348.19127177163,-0.277746587522848,0.736230547969964,"HPS1","all genes",5222.12930613769,0.349115109162708,0.00145251741453438,270.524769390536,0.0685979736703735,0.947210027377422,"RNA_up",-0.132986166596566,NA,0,0,-0.280517135492335
"ENSG00000124562.10",5117.88561052978,0.265993940042246,0.736230547969964,"SNRPC","all genes",11494.6349519972,0.0392579412785362,0.855312679939532,2249.18044150734,0.303748138843491,0.315249795664557,"Not_significant",-0.132986166596566,NA,NA,NA,0.264490197564955
"ENSG00000142227.11",1399.26356735126,-0.259242571157702,0.736230547969964,"EMP3","all genes",3025.10300904686,-0.212507981425345,0.143839190963449,633.754773464583,-0.475957423171747,0.0882777779087615,"Not_significant",-0.132986166596566,NA,NA,NA,-0.263449441746402
"ENSG00000163634.12",2055.42424758677,0.335286096137387,0.736230547969964,"THOC7","all genes",2471.35144134626,0.25340724905029,0.10721675819311,1216.93233684513,0.587513486747679,0.0171670077812863,"Not_significant",-0.132986166596566,NA,NA,NA,0.334106237697388
"ENSG00000117000.9",1796.96931022106,0.225606438479071,0.736443155537924,"RLF","all genes",2804.92715032479,-0.158710354471568,0.289248880132864,970.734517269762,0.0639700327347551,0.931107663138084,"Not_significant",-0.132860769783956,NA,NA,NA,0.222680387206323
"ENSG00000124783.14",5268.20809252994,0.20085981256565,0.736443155537924,"SSR1","all genes",9169.96644721945,-0.136298165129519,0.250252724756429,2706.88765587632,0.061238677125009,0.924631904050449,"Not_significant",-0.132860769783956,NA,NA,NA,0.197536842254528
"ENSG00000132424.16",4695.38186072269,0.312545339728006,0.736443155537924,"PNISR","all genes",9521.79117628348,-0.119929442811317,0.341445684719799,2213.16058815614,0.187644243177306,0.696840330837165,"Not_significant",-0.132860769783956,NA,NA,NA,0.307573685988622
"ENSG00000137273.6",1284.45793803046,-0.386407847970035,0.736443155537924,"FOXF2","all genes",3996.80842407624,0.200352945201516,0.0980252646112034,402.182021030554,-0.188817276162859,0.81969505497818,"Not_significant",-0.132860769783956,NA,NA,NA,-0.389170221364375
"ENSG00000285230.2",111.776539637098,0.761662248295855,0.736976766163019,"RALY-AS1","all genes",442.262865352162,0.0840305634301744,0.84518658037464,21.025936307898,0.848003265103949,0.650905853224542,"Not_significant",-0.132546203438433,NA,NA,NA,0.763972701673775
"ENSG00000138688.15",797.450266519516,-0.301418481985875,0.73784061853563,"KIAA1109","all genes",2612.25425161299,0.247543489511667,0.0547065076703381,229.994045778187,-0.0552671228382002,0.960414669883835,"Not_significant",-0.132037440298804,NA,NA,NA,-0.302810612349867
"ENSG00000139668.9",676.712720546612,0.327776223106172,0.73784061853563,"WDFY2","all genes",2506.75810479974,-0.227391387115299,0.0954742235206305,153.034082661019,0.0982583580740809,0.939406258230007,"Not_significant",-0.132037440298804,NA,NA,NA,0.32564974518938
"ENSG00000167461.12",2654.83584501398,0.264197904970442,0.738191085050473,"RAB8A","all genes",6337.08459448447,-0.106044422423832,0.545536730463132,1112.41145664294,0.15635304432604,0.746237061555836,"Not_significant",-0.131831203974776,NA,NA,NA,0.262397466749873
"ENSG00000158417.11",7594.38757830026,0.34163484779777,0.738339217546747,"EIF5B","all genes",6476.9167752075,0.381810714767861,9.08779004518678e-05,4882.05758367368,0.717358320340502,0.00175167724053851,"RNA_up",-0.131744063025722,NA,0,0,0.335547605572641
"ENSG00000121058.5",1947.23567644664,0.23177090988551,0.738605324577134,"COIL","all genes",3454.38751273848,0.0734643160900068,0.71110989855945,990.319735268755,0.302743827802473,0.34305508811777,"Not_significant",-0.131587565861681,NA,NA,NA,0.229279511712466
"ENSG00000166411.14",4868.98779724793,0.229140235895048,0.738605324577134,"IDH3A","all genes",9898.26402382398,-0.0716589232918237,0.650547789735407,2292.14257442713,0.153593770742044,0.713769126361334,"Not_significant",-0.131587565861681,NA,NA,NA,0.225252694033867
"ENSG00000175106.16",57.5513763587773,-0.822347408937041,0.738605324577134,"TVP23C","all genes",132.357312889956,0.290031746889591,0.602627409441805,24.8844789585455,-0.535055297328565,0.800619295997722,"Not_significant",-0.131587565861681,NA,NA,NA,-0.825087044218155
"ENSG00000062194.16",3810.72165975174,0.256854500123101,0.738704199715875,"GPBP1","all genes",7623.09253804897,-0.0977187877036953,0.494662257213568,1812.54566549939,0.154407083902493,0.747655532311591,"Not_significant",-0.131529431900571,NA,NA,NA,0.252125871606189
"ENSG00000089199.10",182.763189434051,0.601639921377298,0.738996914963629,"CHGB","all genes",355.826854277785,1.89505214640825,2.76635861390043e-18,87.81583739817,2.4942922984601,1.59981413220606e-08,"RNA_up",-0.131357374618799,"CHGB",0,0,0.599240152051845
"ENSG00000115756.13",659.55086797427,-0.350459034057966,0.738996914963629,"HPCAL1","all genes",2066.9830308418,0.135238653082682,0.491817551342042,204.429567297487,-0.22021901585738,0.797583527908067,"Not_significant",-0.131357374618799,NA,NA,NA,-0.355457668940062
"ENSG00000119048.8",1956.47245945526,-0.253271324663653,0.738996914963629,"UBE2B","all genes",4054.3357385408,0.290403900743261,0.00628948605602513,909.841439777531,0.0347382544603492,0.965640706314182,"RNA_up",-0.131357374618799,NA,0,0,-0.255665646282912
"ENSG00000135148.12",2438.97002410836,0.245509320492437,0.738996914963629,"TRAFD1","all genes",5552.19324554163,-0.164803440121623,0.241468970098415,1061.83040928849,0.0785269103298976,0.910807029645182,"Not_significant",-0.131357374618799,NA,NA,NA,0.24333035045152
"ENSG00000137776.17",4089.26629391183,0.245223072924075,0.738996914963629,"SLTM","all genes",6566.92915810405,0.0718938813438434,0.654003726869968,2179.80955782285,0.313104305655104,0.284728360044869,"Not_significant",-0.131357374618799,NA,NA,NA,0.241210424311261
"ENSG00000143545.10",1203.36218594185,-0.254049338882923,0.738996914963629,"RAB13","all genes",3965.84104210067,0.173515810415176,0.198334138835706,343.955480507788,-0.0838917645241575,0.931107663138084,"Not_significant",-0.131357374618799,NA,NA,NA,-0.257407574939333
"ENSG00000153012.12",486.261462155261,-0.387094867569959,0.738996914963629,"LGI2","all genes",1998.84775666789,-0.353002238384524,0.00544582820110926,81.2371765481092,-0.7464613490547,0.3013550441188,"RNA_down",-0.131357374618799,NA,0,0,-0.393459110670177
"ENSG00000160714.10",2370.53088716141,-0.232157773107575,0.738996914963629,"UBE2Q1","all genes",6946.80457454265,0.0405442177744358,0.847187627670668,804.694240111362,-0.194031561169385,0.663385013100324,"Not_significant",-0.131357374618799,NA,NA,NA,-0.234575778943821
"ENSG00000164327.13",1746.67584992035,0.214255070691656,0.738996914963629,"RICTOR","all genes",2547.13054838342,-0.189538182301069,0.176489817342325,970.0209355662,0.0219918458412494,0.97849995134145,"Not_significant",-0.131357374618799,NA,NA,NA,0.211530028142318
"ENSG00000179455.9",188.97038056101,0.488768574696863,0.738996914963629,"MKRN3","all genes",540.822003107137,0.0672149013095281,0.862708632939048,65.9326207095057,0.553763510167073,0.574839638946095,"Not_significant",-0.131357374618799,NA,NA,NA,0.486548608857545
"ENSG00000185630.18",2477.03713285247,0.197246408247129,0.738996914963629,"PBX1","all genes",6362.20224290394,-0.0821216721886679,0.588767670047172,971.986772475521,0.11224116793377,0.842352514414416,"Not_significant",-0.131357374618799,NA,NA,NA,0.194362840122438
"ENSG00000197951.9",541.696468392221,-0.430663985867487,0.738996914963629,"ZNF71","all genes",2170.51575903936,0.306609240770732,0.0761127930055589,98.1021318937374,-0.125586732084731,0.936558330120294,"Not_significant",-0.131357374618799,NA,NA,NA,-0.432195972855463
"ENSG00000261915.6",1990.01422355514,-0.344639983118269,0.738996914963629,"AC026954.2","all genes",6482.87611214234,0.226289185716219,0.0609428354691111,579.932711640645,-0.119911340373949,0.887944082695706,"Not_significant",-0.131357374618799,NA,NA,NA,-0.346200526090169
"ENSG00000106028.11",10687.4371285154,0.238149182636363,0.739039797970322,"SSBP1","all genes",10382.1947544999,0.134018507276256,0.405208026732812,6691.57210180237,0.369901121223513,0.0640898715146419,"Not_significant",-0.131332173819636,NA,NA,NA,0.235882613947257
"ENSG00000175274.18",923.746782146772,-0.359966487537864,0.739039797970322,"TP53I11","all genes",3854.62404347807,-0.139930706260207,0.367127525696023,145.690360772433,-0.50700028031737,0.439798673735607,"Not_significant",-0.131332173819636,NA,NA,NA,-0.367069574057164
"ENSG00000109452.12",278.732215041018,0.40280144010564,0.739965932325115,"INPP4B","all genes",639.505478305556,-0.317897610266522,0.124597965406459,120.680737640262,0.0812301177366778,0.953725459222368,"Not_significant",-0.130788274517396,NA,NA,NA,0.399127728003199
"ENSG00000171490.13",15090.2421775237,0.205424778921464,0.739965932325115,"RSL1D1","all genes",21120.8630988052,0.0051575526561487,0.982008819056143,8503.64763707674,0.207001424147367,0.493446678543387,"Not_significant",-0.130788274517396,NA,NA,NA,0.201843871491219
"ENSG00000153885.14",3598.65437725081,-0.34326796636852,0.740715364542228,"KCTD15","all genes",16050.5574508395,0.223794684734578,0.603870608967181,413.860659128862,-0.124912114413821,0.878187225213598,"Not_significant",-0.130348646752887,NA,NA,NA,-0.348706799148399
"ENSG00000090889.12",3327.09155526089,0.268480935380995,0.740748753680976,"KIF4A","all genes",6104.64366438854,-0.10252980661045,0.465571570142024,1662.82897520577,0.16147858889934,0.739099365016597,"Not_significant",-0.130329070553183,NA,NA,NA,0.26400839550979
"ENSG00000112335.15",3175.72045323765,-0.252846640770037,0.740807339209093,"SNX3","all genes",9296.83766841538,0.418859174163227,3.59462087874109e-06,1078.06592358982,0.163811214948745,0.751002383266012,"RNA_up",-0.13029472373133,NA,0,0,-0.255047959214482
"ENSG00000136238.18",3338.29630459361,-0.183559235860792,0.740807339209093,"RAC1","all genes",12157.0939883199,0.00721228212946153,0.975004929561431,785.105537675048,-0.179609423654971,0.696957648526037,"Not_significant",-0.13029472373133,NA,NA,NA,-0.186821705784432
"ENSG00000235106.10",1134.06692910412,-0.304598221932425,0.740807339209093,"BRD3OS","all genes",4999.87906065099,-0.052222587712493,0.795804903959687,139.295437818715,-0.362015284376471,0.640603117973929,"Not_significant",-0.13029472373133,NA,NA,NA,-0.309792696663978
"ENSG00000166024.13",666.296346539211,0.29131567437289,0.74138979496227,"R3HCC1L","all genes",1454.72865750996,-0.0147998527463206,0.964848258921831,298.973651022765,0.273698093805669,0.625262049152235,"Not_significant",-0.129953396215919,NA,NA,NA,0.28849794655199
"ENSG00000163882.9",2800.42569343408,-0.191478880780577,0.74196554155675,"POLR2H","all genes",5731.04418611237,0.13446940562502,0.298595826943293,1314.00509646673,-0.0604136284401846,0.931578043797721,"Not_significant",-0.129616263803532,NA,NA,NA,-0.194883034065204
"ENSG00000168385.18",21443.2908426073,0.156544276832376,0.742423869800096,"SEPTIN2","all genes",52558.4413851242,0.00270834417773546,0.989948649998773,8781.74439022481,0.156036551478939,0.628414635675006,"Not_significant",-0.12934807348664,NA,NA,NA,0.153328207301203
"ENSG00000106125.14",329.769664265699,-0.358353979163229,0.743030752383857,"MINDY4","all genes",693.041184710288,-0.0483705593260612,0.892276562915561,152.219346197055,-0.410328350659148,0.540500383289422,"Not_significant",-0.128993211388507,NA,NA,NA,-0.361957791333087
"ENSG00000103044.11",122.964912122082,-0.67175090338183,0.743077867525887,"HAS3","all genes",428.222508394279,-0.246656716635461,0.408837998652122,31.9137763460126,-0.929702493096115,0.479551895438455,"Not_significant",-0.128965673904463,NA,NA,NA,-0.683045776460654
"ENSG00000029534.20",190.296450096351,-0.509749713279638,0.744478832389349,"ANK1","all genes",584.445284120771,-0.109731262834376,0.740899904478614,60.8259175326353,-0.625448307953082,0.540500383289422,"Not_significant",-0.128147645940268,NA,NA,NA,-0.515717045118706
