"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log10_padj_riborna_flat"
"ENSG00000103966.11",388.233784818926,-0.107768996308639,1,"EHD4","all genes",926.51702557781,0.0507268968204198,0.99992408498771,151.987436257535,-0.0515981561203752,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000103978.16",350.929635525829,-0.0314501386272016,1,"TMEM87A","all genes",1109.54777572169,-0.0220933326500065,0.99992408498771,112.497108831379,-0.0459707983708528,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000103994.17",253.369496750627,-0.209761592952331,1,"ZNF106","all genes",1283.03240304502,0.0367893498860975,0.99992408498771,37.075003342933,-0.193214845652468,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000103995.14",92.1700387876238,-0.133442951393842,1,"CEP152","all genes",371.9973527881,0.0598341698085517,0.99992408498771,22.1645968238811,-0.074048097296686,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104064.17",176.52580773358,-0.339163743737766,1,"GABPB1","all genes",725.748420273358,-0.0409337301338829,0.99992408498771,41.243206449971,-0.385119500688842,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104067.16",1026.67658461729,0.0352781368549659,1,"TJP1","all genes",3618.55867656042,-0.0452488058045505,0.99992408498771,294.922739318071,-0.00644235730930415,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104093.13",141.794372911681,0.363802181099956,1,"DMXL2","all genes",635.194356104857,-0.117807121787806,0.99992408498771,28.3370449629437,0.24610514142647,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104129.10",68.1056165644228,0.0118065671107743,1,"DNAJC17","all genes",164.753790531582,-0.11451517524813,0.99992408498771,26.4584004666442,-0.107285189816956,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104131.13",257.485928326264,-0.0317759407355496,1,"EIF3J","all genes",729.836125139249,-0.0628391472717365,0.99992408498771,90.2390077070941,-0.10254751977615,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104133.15",189.880376198802,0.129470535177138,1,"SPG11","all genes",846.630658416705,-0.219647347824891,0.99992408498771,38.308889202054,-0.0853503512573373,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104142.11",187.684194538001,-0.223591047366228,1,"VPS18","all genes",507.904192770855,-0.00961667244842226,0.99992408498771,67.981173793702,-0.234585748800574,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104147.9",104.178967274512,0.258553456453983,1,"OIP5","all genes",239.047716069425,-0.0381168216176955,0.99992408498771,41.6680054758016,0.239244335907919,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104164.11",245.025998724508,-0.0240895781893396,1,"BLOC1S6","all genes",1244.64671583312,0.0682826909188221,0.99992408498771,35.4921172699614,0.058257821776389,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104205.15",112.801133134144,0.0482700810601136,1,"SGK3","all genes",507.119072958871,0.0684752320842945,0.99992408498771,22.3703939686863,0.143101603774141,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104213.13",72.9082539358675,-0.1081901306988,1,"PDGFRL","all genes",107.600367190095,0.26566510545878,0.99992408498771,34.6184379104019,0.143432602331061,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104218.14",228.260778607895,-0.294821191614555,1,"CSPP1","all genes",890.605155014209,-0.0651614198529612,0.99992408498771,57.703857519145,-0.365441409940681,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104221.13",81.7568902298147,0.44123754834082,1,"BRF2","all genes",222.133567658579,-0.201518273355212,0.99992408498771,29.5380425750464,0.260430329858913,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104228.13",152.399315928885,0.305232090016237,1,"TRIM35","all genes",567.245958710972,-0.129293687157001,0.99992408498771,41.0121952463094,0.175503825178407,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104231.11",353.016933519314,-0.0734724813317982,1,"ZFAND1","all genes",1756.45987858386,-0.036718737782836,0.99992408498771,54.5154355391064,-0.0989349936448573,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104267.10",84.1713342720133,-0.208079013692297,1,"CA2","all genes",178.257256668144,0.015884890359667,0.99992408498771,35.032132924655,-0.212850883940313,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104299.15",112.233083131771,-0.11476998909108,1,"INTS9","all genes",249.732077061688,-0.0260708085750544,0.99992408498771,45.5912817377005,-0.137626239028316,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104312.8",200.390099906792,0.119029726485017,1,"RIPK2","all genes",691.251736879999,0.134208721507194,0.99992408498771,58.9554705558679,0.244731744407252,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104320.13",468.027628474103,0.255459021390692,1,"NBN","all genes",2098.90749986379,0.0342830246759218,0.99992408498771,93.2974217919155,0.292856624238137,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104325.7",160.045454120968,-0.210921734914684,1,"DECR1","all genes",399.5128860597,0.0320283287816179,0.99992408498771,61.0377079957423,-0.179243897701722,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104331.9",417.56390543495,-0.0164338277618465,1,"IMPAD1","all genes",1765.39560845948,0.0174887894654449,0.99992408498771,93.070261735886,-0.00512201409486398,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104341.17",1632.5529852413,0.0645094018299635,1,"LAPTM4B","all genes",4733.74158804396,-0.0351719401595847,0.99992408498771,562.448765932603,0.0271746115479245,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104343.21",326.779253472826,0.101338853046554,1,"UBE2W","all genes",1526.87731980281,-0.0118727514118049,0.99992408498771,59.5135328597692,0.106771125806223,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104356.11",166.010960774318,0.174303577654297,1,"POP1","all genes",487.006291498921,-0.0541979701759288,0.99992408498771,56.6868721354368,0.138452853748285,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104365.15",88.8774334753692,-0.18703776339676,1,"IKBKB","all genes",347.976507611487,0.0775728488827313,0.99992408498771,22.3553556601271,-0.099760070431695,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104369.5",58.9662534066653,-0.0613231553137346,1,"JPH1","all genes",145.702650414924,-0.153647819386999,0.99992408498771,22.6336554200966,-0.234977355202438,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104375.17",168.419208229326,0.307923036478891,1,"STK3","all genes",505.088204250674,0.106794940645047,0.99992408498771,56.4931987141875,0.422568251825359,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104381.13",109.189348822492,-0.482413165268488,1,"GDAP1","all genes",494.551335912846,0.154636091651298,0.99992408498771,21.328986638715,-0.326353704965124,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104388.15",452.006345078172,-0.134899288152342,1,"RAB2A","all genes",1227.03382398071,0.0417535959085069,0.99992408498771,163.411189439671,-0.0950265157845129,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104408.10",2226.70844991024,-0.12059687321002,1,"EIF3E","all genes",8568.48429979672,-0.0520787397517004,0.99992408498771,573.803403003223,-0.170438705726796,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104412.8",147.880835442808,0.0250836674236267,1,"EMC2","all genes",461.378344179389,-0.0347215594883463,0.99992408498771,47.9769510495057,-0.0129280881205288,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104413.18",528.18290488102,0.14692229460283,1,"ESRP1","all genes",1310.20241908999,0.0796475764873512,0.99992408498771,202.249589557021,0.220670173144937,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104419.15",666.072371820044,-0.038573971786548,1,"NDRG1","all genes",1196.12797463223,-0.0123913238827198,0.99992408498771,296.814454343917,-0.0501345854383041,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104450.12",162.298791320708,-0.2005397404529,1,"SPAG1","all genes",677.509599956217,0.0822456026073149,0.99992408498771,36.9661614896409,-0.119548024843432,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104472.10",229.826011723564,0.235041117650853,1,"CHRAC1","all genes",875.837709602829,0.0347771518483323,0.99992408498771,60.0169934857001,0.266517848101356,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104517.13",1094.0073673026,0.0311353058172636,1,"UBR5","all genes",4542.99580790801,-0.150343672561106,0.99992408498771,251.382701587662,-0.122866925208377,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104518.11",259.299519893828,-0.102411284940591,1,"GSDMD","all genes",623.429187692353,0.0861325242208065,0.99992408498771,101.129892897021,-0.0208732809875127,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104522.16",549.015641609666,-0.180619640870691,1,"TSTA3","all genes",1290.37734318092,0.0701573081875999,0.99992408498771,216.820965861799,-0.115707189117806,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104529.17",1316.53359232264,-0.123778099360467,1,"EEF1D","all genes",5408.83605246879,-0.0723482476843983,0.99992408498771,307.938554417252,-0.197253883912198,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104549.12",253.523831916808,-0.034881131821806,1,"SQLE","all genes",720.531328315131,0.0160888055394091,0.99992408498771,88.6651965660016,-0.033297996046479,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104611.12",155.305461912072,-0.0470283663048794,1,"SH2D4A","all genes",368.262080733604,-0.227355543552155,0.99992408498771,61.0261097539606,-0.280620272314588,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104626.15",286.026589256158,-0.236117267306428,1,"ERI1","all genes",1067.21030186784,0.156473191535756,0.99992408498771,76.7732796958605,-0.084022726929995,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104643.10",149.692181903877,-0.300942637789289,1,"MTMR9","all genes",743.550614416072,-0.0880500469626136,0.99992408498771,23.2365538334811,-0.332157016065578,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104660.19",257.680111307585,0.154479989889967,1,"LEPROTL1","all genes",742.397737337202,-0.0877879593637299,0.99992408498771,89.2174180945945,0.0739463419389705,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104671.8",171.1074168108,0.0836547062855604,1,"DCTN6","all genes",529.75706530628,0.00771046468366097,0.99992408498771,55.8782692889886,0.0935986048109324,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104679.11",163.119311454744,-0.103925970959855,1,"R3HCC1","all genes",538.760200774514,0.122771853890701,0.99992408498771,50.1719754045001,0.00918050766972741,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104687.14",416.266936107276,0.0932907839292866,1,"GSR","all genes",1218.45996481351,-0.0246930752121912,0.99992408498771,142.358401836283,0.07255325811838,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104689.10",289.997133555375,-0.189281056633636,1,"TNFRSF10A","all genes",750.480301433023,-0.121561321744936,0.99992408498771,108.206704441431,-0.307560357651057,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104691.15",98.1436879882267,-0.397007769123891,1,"UBXN8","all genes",374.264577130447,-0.106807953006843,0.99992408498771,25.6077519729189,-0.529266869237915,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104695.13",437.311649221246,0.0965628430542992,1,"PPP2CB","all genes",1143.79794362901,-0.00802744467599101,0.99992408498771,162.024851761445,0.0880880355451987,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104714.14",54.7203442796839,-0.225606763777441,1,"ERICH1","all genes",124.921731301627,0.149784155868948,0.99992408498771,21.9530830265646,-0.0800288704011795,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104728.16",303.05694657192,-0.125712725709938,1,"ARHGEF10","all genes",885.02507357092,-0.0197744499178001,0.99992408498771,103.864304832765,-0.157759941420532,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104731.14",181.350904046211,0.287026498708954,1,"KLHDC4","all genes",505.397031439974,-0.0118675623957255,0.99992408498771,64.3483210153285,0.276125792549867,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104763.19",286.61355243936,0.0214434550884127,1,"ASAH1","all genes",831.750007517495,0.0199785189540409,0.99992408498771,98.6882117606221,0.025185508175834,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104765.16",294.292360889314,0.0799003586795518,1,"BNIP3L","all genes",1094.75140837933,-0.0513674859039619,0.99992408498771,79.2933457176644,0.0275736565443061,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104774.13",192.457570381725,0.18195179594926,1,"MAN2B1","all genes",740.566653172533,0.0182084911716807,0.99992408498771,49.5860101726998,0.209843307880726,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104783.14",232.512065756683,0.121160464446557,1,"KCNN4","all genes",421.760680847293,0.0713496100330726,0.99992408498771,103.239158002852,0.187171181544519,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104805.16",376.871687233985,0.197674472478638,1,"NUCB1","all genes",533.869446256943,0.0700215799771673,0.99992408498771,181.005074622219,0.276262865316937,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104812.15",244.931142588613,0.126419278412405,1,"GYS1","all genes",447.34971418041,-0.0914508200293926,0.99992408498771,108.440199343488,0.0412739066266214,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104823.9",256.166922961498,0.121485993690028,1,"ECH1","all genes",355.424749532832,0.0471554597044081,0.99992408498771,123.740682388043,0.175865137881488,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104824.17",1523.26012170581,0.0200171489628715,1,"HNRNPL","all genes",3088.9676654736,0.00947684805799229,0.99992408498771,646.391960577195,0.0263278559072052,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104825.17",248.653871195669,-0.215604591309737,1,"NFKBIB","all genes",678.554585537103,0.133216958809511,0.99992408498771,89.5453955141011,-0.0702171270668914,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104833.12",61.3209191601052,-0.0392760659236278,1,"TUBB4A","all genes",39.5305486140987,0.161309394757572,0.99992408498771,33.8051994241067,0.0767043559204832,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104835.14",131.855910773131,0.00268720065655859,1,"SARS2","all genes",338.996845221697,0.118418757978332,0.99992408498771,49.3876500542796,0.113062749915202,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104853.16",655.625116461178,0.0974803195220607,1,"CLPTM1","all genes",1136.25995685426,-0.0272879781564712,0.99992408498771,295.913006204543,0.0668178417604518,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104856.14",254.67959329955,0.0608679880260017,1,"RELB","all genes",1024.99415347504,0.0439045234806785,0.99992408498771,61.5003907724833,0.106147464069537,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104859.15",169.853068687093,-0.147509296583935,1,"CLASRP","all genes",535.492599238518,0.0370621319092714,0.99992408498771,54.5851265243709,-0.105294403993608,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104866.11",158.660972222304,-0.322061067473601,1,"PPP1R37","all genes",669.203084655879,0.0862521200320458,0.99992408498771,35.5070833535029,-0.22701773668876,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104872.11",213.055669506975,-0.268229863839054,1,"PIH1D1","all genes",695.454247574311,0.0269766824981689,0.99992408498771,66.2944413713303,-0.232967572826119,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104880.18",258.385263361763,-0.11570189652618,1,"ARHGEF18","all genes",825.158435931947,0.100725960994043,0.99992408498771,82.0877247831924,-0.0100329445455443,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104884.15",159.883649960244,0.321842137143298,1,"ERCC2","all genes",335.590659589699,-0.185152948337686,0.99992408498771,66.8164737653094,0.137263416374671,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104885.18",165.151955767412,0.258647467681014,1,"DOT1L","all genes",551.946983926928,-0.171411200026295,0.99992408498771,50.2038644262638,0.11603004330114,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104886.12",193.861233672769,-0.280154874858343,1,"PLEKHJ1","all genes",767.631711573165,0.0682910231479001,0.99992408498771,47.9785991983617,-0.235366800302869,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104889.6",351.643831824406,0.0746386918453012,1,"RNASEH2A","all genes",547.969745059012,0.103099025154508,0.99992408498771,164.336380552591,0.188380580761956,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104897.10",534.694664666537,0.166559160734079,1,"SF3A2","all genes",533.091582186149,-0.0549922188489966,0.99992408498771,277.404035897853,0.101819066608739,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104904.12",3012.38774908203,0.0167856503263591,1,"OAZ1","all genes",8417.99082064784,0.0311217011401061,0.99992408498771,1066.90282681444,0.0476434926360916,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104907.12",415.897709869262,0.0443085627937304,1,"TRMT1","all genes",1074.78827679062,-0.13656292420227,0.99992408498771,155.300727381317,-0.0968269295849416,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000104915.15",196.100371604698,-0.208678161498611,1,"STX10","all genes",718.640698843438,0.142673912784866,0.99992408498771,53.8050653446505,-0.039021690753666,0.999476973742387,"Not_significant",0,NA,NA,NA,0
